,title,music_director,artist_id,album_name,album_uri,track_name,preview_url,most_popular,popularity,acousticness,danceability,energy,tempo,valence,instrumentalness,liveness,loudness,speechiness
1153,S Storm,Anthony Chue,4iKx4kQ4UiGihb2WNreGDA,Z & S Storm (Original Motion Picture Soundtrack),spotify:album:3KOWtYyKzixfAcJxPiEoBM,Storm Main - Z Storm,https://p.scdn.co/mp3-preview/14bd69a841f8fb3e6a428b4ace54be5d69bfd511?cid=0e18970867524f1fba6634279dd9e5b2,08RUnQknC1u0ZtOlQRU2us,0,0.000513,0.52,0.5710000000000001,138.061,0.196,0.9390000000000001,0.235,-15.457,0.0431
1161,Viking Destiny,Tom E. Morrison,2NsXbTUYAu06wbTqjwEWXp,Viking Destiny (Original Motion Picture Soundtrack),spotify:album:1GjhSDi2f5jIQl5Ck27XFc,It is written in the Heavens,https://p.scdn.co/mp3-preview/a1c53fd6c7dc48239d12bc7e79264f9757821621?cid=0e18970867524f1fba6634279dd9e5b2,49qKtNh9gtSDFajCGdoOou,0,0.607,0.18100000000000002,0.146,114.21600000000001,0.0403,0.9390000000000001,0.154,-17.215,0.0554
1162,Chance Pe Dance,Adnan Sami,0kJO65h553i1iGsZutBuqz,Chance Pe Dance,spotify:album:1cwJ5NhyjxijaWyJeUq2kp,Pump It Up,https://p.scdn.co/mp3-preview/e3976345b20cca5da14fee74accf28fc0d5e4b9f?cid=0e18970867524f1fba6634279dd9e5b2,4HuUT7rzOHjN6ReLKDpoc5,24,0.0144,0.7390000000000001,0.804,132.014,0.8370000000000001,0.00599,0.0691,-7.739,0.0732
1163,The Worthy,Joseph Bishara,4fVy28K9jDfbyHtPGFYqjk,The Worthy (Original Motion Picture Soundtrack),spotify:album:1OtiwEdn2oVefVXwWTPgt2,The Worthy,https://p.scdn.co/mp3-preview/13d7a45995230be17d8316f1759ca2760962e13b?cid=0e18970867524f1fba6634279dd9e5b2,2vFwlr0IGBbTu1EbhYcH4s,0,0.0651,0.0927,0.168,87.785,0.038,0.802,0.111,-24.63,0.0388
1165,Ghanchakkar,Amit Trivedi,7HCqGPJcQTyGJ2yqntbuyr,Ghanchakkar (Original Motion Picture Soundtrack),spotify:album:7LMArrU428VB7mxBEXEouN,Lazy Lad,https://p.scdn.co/mp3-preview/18c139626a370e9026650c7d784fa61810d41842?cid=0e18970867524f1fba6634279dd9e5b2,17QlNzGYB4iceCCW8TrXO0,59,0.261,0.8959999999999999,0.59,125.944,0.907,0.128,0.0876,-6.071000000000001,0.0648
1169,Mumbai Matinee,Anand Raj  Anand,5ixQ5hSywFLUaxoaA0uVaH,Mumbai Matinee,spotify:album:2aQv9WV8UBSRMvGdANHXhl,Loot Gaye,https://p.scdn.co/mp3-preview/4cdfc7b381ca715b8466d41d762bb7c46dca7ff1?cid=0e18970867524f1fba6634279dd9e5b2,2XCOI8GN1syBQQiHUghBuF,14,0.16399999999999998,0.718,0.8809999999999999,100.01299999999999,0.5660000000000001,0.0403,0.0528,-7.144,0.0625
1170,Bhasmasur,Krishna Purohit,3AUGTNY0OZrSgyEra7xaVS,Bhasmasur (Original Motion Picture Soundtrack),spotify:album:3viHYBta4yraFupkqJXNYB,Voices from the Ferris,https://p.scdn.co/mp3-preview/e49ecd303e70bdfb540cb5f762acf91b53320a90?cid=0e18970867524f1fba6634279dd9e5b2,5T5FgIGJXgKdqR3OmO8cMb,0,0.973,0.295,0.105,89.506,0.126,0.852,0.161,-25.15,0.039
1171,Autumn,Cyril Morin,4LLsKYXF8OM5G59Kj2qUWe,Autumn (Original Motion Picture Soundtrack),spotify:album:4Sas8KgEXsEdpqhkScJrTK,The Children,https://p.scdn.co/mp3-preview/4e38fba7fb1384fa45b59a869070fd32d8d72cd8?cid=0e18970867524f1fba6634279dd9e5b2,3szG4M7ZDTDFvlb6Vi3zEl,0,0.763,0.0833,0.131,169.109,0.0729,0.7759999999999999,0.12300000000000001,-14.985999999999999,0.0359
1187,Jefe,Jimmy Barnatan,6MKVdD3O0ntRA1kerdMDwL,Jefe (Original Soundtrack),spotify:album:7ESgXm3lcGBXec8ayrtjdS,I Don't Wanna Go Back Home Tonight,https://p.scdn.co/mp3-preview/5282e0808bd61565725d6f1d19ff7979e0f9f8b2?cid=0e18970867524f1fba6634279dd9e5b2,3ooiPuJsNpjoXnP8xT6VdE,11,0.0865,0.72,0.8220000000000001,109.038,0.762,3.8e-06,0.184,-6.434,0.0402
1191,Follow Me,Crystal Grooms Mangano,1KCprKCDbJ6npBR3azOOcn,Follow Me (Original Motion Picture Soundtrack),spotify:album:0Od2b8xmHpL4a5Q19mb23Z,Arrive in Moscow,https://p.scdn.co/mp3-preview/8088e6c35cccbbaa2438086253d7d63cecc3f9f4?cid=0e18970867524f1fba6634279dd9e5b2,5zjF6xTHv6bXB16yGL3m9f,0,0.2,0.272,0.491,88.234,0.0357,0.884,0.271,-16.244,0.057
1197,Rumble,Lorne Balfe,6dU7gPN2BhEPfO5QHLt7es,Rumble (Music from the Motion Picture),spotify:album:4U5oC6fNhk9DIExSaruOPW,Hometown Heroes,https://p.scdn.co/mp3-preview/13ad880225642fdfd9b29f482e0644c486428622?cid=0e18970867524f1fba6634279dd9e5b2,2c9vpjjalBirTXMdAoZfml,13,1.3500000000000001e-05,0.466,0.725,130.00799999999998,0.537,0.158,0.115,-8.8,0.0302
1199,MindGamers,Ben Fowler,4NTJ473LjyZzbGXE7JJO2K,MindGamers Original Soundtrack,spotify:album:7oHGvKrFyamukBjE8qCcDd,Before I Was Born - Ben Fowler Remix,https://p.scdn.co/mp3-preview/8e0930663899255fa1bdc681e6e866ee393c2617?cid=0e18970867524f1fba6634279dd9e5b2,4VzqApJJGaCzVGyKT8PuDX,5,0.987,0.196,0.0646,67.715,0.0399,0.9740000000000001,0.249,-22.719,0.0328
1201,Undercover Brother 2,Stanley Clarke,1lGt9WgdYGpMnmwGkcCm05,Undercover Brother 2 (Original Motion Picture Soundtrack),spotify:album:2ARWOksXWIUVkJIxSUBM0x,Undercover Brother Theme,https://p.scdn.co/mp3-preview/926ef410038039e607a32bb3836b29668716b49e?cid=0e18970867524f1fba6634279dd9e5b2,0C5RixCA41kdeXkayV0x9D,11,0.165,0.907,0.754,119.931,0.863,0.0138,0.136,-6.416,0.126
1209,The Dark Knight,James Newton Howard,2M4eNCvV3CJUswavkhAQg2,The Dark Knight (Collectors Edition) [Original Motion Picture Soundtrack],spotify:album:3vARhx9vwOve3Xdu06vM8S,A Watchful Guardian,https://p.scdn.co/mp3-preview/931908cc16d4a9bda497b03252fc400b4260079e?cid=0e18970867524f1fba6634279dd9e5b2,3r3fWKSW1Vh71iXtDNpNbc,45,0.512,0.158,0.28,97.807,0.0375,0.6729999999999999,0.11,-16.709,0.0427
1210,Parasite,Jaeil Jung,0TXK10MEUmsJGH4lMosMiT,Parasite (Original Motion Picture Soundtrack),spotify:album:32wOhLTLnq6kis3xkRN2ei,The Belt of Faith,https://p.scdn.co/mp3-preview/265208c7585d1f16c24c5f11fd4c23abd6dfaf71?cid=0e18970867524f1fba6634279dd9e5b2,14Uq581I6FHx7nUxHwDnmg,34,0.573,0.311,0.22699999999999998,93.03299999999999,0.195,0.473,0.10300000000000001,-13.333,0.0369
1211,Good Will Hunting,Danny Elfman,5qBZETtyzfYnXOobDXbmcD,Good Will Hunting (Original Motion Picture Score),spotify:album:0ZgdpZ6z3Jbz2TvvkMeZtw,Main Title,,5q1HXKqNg8SN6HTqlG0RR9,26,0.8690000000000001,0.20199999999999999,0.281,105.51,0.17600000000000002,0.9109999999999999,0.10300000000000001,-16.657,0.0306
1213,Batman Begins,James Newton Howard,2M4eNCvV3CJUswavkhAQg2,Batman Begins (Original Motion Picture Soundtrack),spotify:album:5djDvf7OozECsKzEB04uYg,Eptesicus,https://p.scdn.co/mp3-preview/9bbf35992d67daf5a7ffe8f1339b8e7c8b84612b?cid=0e18970867524f1fba6634279dd9e5b2,6akwM3md7dzP2LkK8pKk6d,55,0.847,0.12300000000000001,0.0723,150.019,0.0364,0.9329999999999999,0.0837,-27.06,0.0394
1215,Zombieland,David Sardy,0np7Gr66erHdUHa86JX1bj,Zombieland: Double Tap (Original Motion Picture Soundtrack),spotify:album:3GTFC6xIEHVT3ZK3ZFSKYQ,Burning Love,https://p.scdn.co/mp3-preview/48b2da63a043a728fa9de7bd65901e2b66f2e26d?cid=0e18970867524f1fba6634279dd9e5b2,2Gwn4NA1sm8IgbxWFaXzHZ,34,0.00121,0.517,0.982,144.118,0.425,0.618,0.16699999999999998,-4.162,0.07400000000000001
1216,A Quiet Place,Marco Beltrami,7yAPsqNhqqsTGsuOSZJg0i,A Quiet Place Part II (Music from the Motion Picture),spotify:album:62LYN8SfBNzlYP3Q7Tntya,Leaving the Farm,https://p.scdn.co/mp3-preview/70af5a71c9b411989f7a09e08995448e583668e8?cid=0e18970867524f1fba6634279dd9e5b2,22P2FBXPVENSfJp9rQUpAt,38,0.653,0.0934,0.124,83.485,0.038,0.8290000000000001,0.0902,-21.343000000000004,0.0347
1219,Hunt for the Wilderpeople,Moniker,6mLzqvtfYZ0tq6JKj4VTEW,Hunt for the Wilderpeople (Original Motion Picture Soundtrack),spotify:album:2XvgNn4HiItRHFG5R8i3Tg,Ocean Blue,https://p.scdn.co/mp3-preview/7ff081b047f5b128ddbcea152c48c0944583bf1f?cid=0e18970867524f1fba6634279dd9e5b2,5BzGvBwBL3y2WSGml0rkLH,36,0.0579,0.726,0.746,124.995,0.973,0.00902,0.10800000000000001,-9.006,0.0306
1223,The Conjuring,Joseph Bishara,4fVy28K9jDfbyHtPGFYqjk,The Conjuring: The Devil Made Me Do It (Original Motion Picture Soundtrack),spotify:album:4vU2IZ7KEHO9pK50M5CDSD,Devil Opening,https://p.scdn.co/mp3-preview/5a0c146b81b7575ca72ba723bedbae341395095a?cid=0e18970867524f1fba6634279dd9e5b2,6WSMAl3kogVk0qxbZ3qwnz,13,0.889,0.19899999999999998,0.292,79.453,0.0727,0.524,0.107,-25.334,0.0409
1224,Free Solo,Marco Beltrami,7yAPsqNhqqsTGsuOSZJg0i,Free Solo (Original Motion Picture Soundtrack),spotify:album:09HEqouVKgkPsA9SX7473f,"7,573'",https://p.scdn.co/mp3-preview/5006549aa140c1c04274b9ef9af152c892afc35d?cid=0e18970867524f1fba6634279dd9e5b2,3sr8xOhMsmQnhis9q7zfUT,32,0.879,0.0811,0.133,177.287,0.0359,0.889,0.0916,-15.918,0.04
1225,Captain Fantastic,Alex Somers,51UcKPhDKdKDGIjec0781x,Captain Fantastic (Music from the Film),spotify:album:5g2NoUFQCXUfaB8xWJEQI3,Memories,https://p.scdn.co/mp3-preview/c74ebe5460339e6b18b77a4922419c073c73e32d?cid=0e18970867524f1fba6634279dd9e5b2,4mtgLf38BqxrbZFEKvgApw,26,0.9840000000000001,0.14400000000000002,0.191,71.444,0.0321,0.502,0.0907,-11.795,0.0394
1230,How to Train Your Dragon: The Hidden World,John Powell,3EAHF3jdnHHdko5DBrhRUP,Piano Solos from How to Train Your Dragon: The Hidden World,spotify:album:7r1GwIFvK2MyZyuxVVS19S,Legend Has It (Arr. for Piano Solo),https://p.scdn.co/mp3-preview/030d2e3b900608303f4cf42d99a52855e8506625?cid=0e18970867524f1fba6634279dd9e5b2,4HLHuNltCnL6ji2Qao8DEO,23,0.9940000000000001,0.44,0.00793,133.107,0.127,0.903,0.0594,-29.269000000000002,0.0564
1232,Star Trek II: The Wrath of Khan,James Horner,3PhL2Vdao2v8SS8AptuhAr,Star Trek II: The Wrath of Khan Original Motion Picture Soundtrack,spotify:album:2fM9r2JGdpKJ0LT3NKlQ25,Main Title,https://p.scdn.co/mp3-preview/28702905e1b3f177dbb3e761126c25b0b0601258?cid=0e18970867524f1fba6634279dd9e5b2,2GNXftnMwqNvGA4QAS38GZ,36,0.0933,0.192,0.311,136.122,0.0376,0.81,0.0995,-14.495,0.0452
1233,Booksmart,Dan the Automator,4fv5w0LJib9OMbXQegqZ01,Booksmart (Original Motion Picture Score),spotify:album:1v0DqU6ntts9gGiw1oVbta,Full Star,https://p.scdn.co/mp3-preview/36b402f8fdb6bdfa50725ef24b64126e60f23f14?cid=0e18970867524f1fba6634279dd9e5b2,2pWToMvLIjluPKztPaQej4,22,0.36700000000000005,0.792,0.6629999999999999,104.99600000000001,0.406,0.7609999999999999,0.107,-8.362,0.0552
1234,Super 8,Michael Giacchino,4kLvhMAuCloLxoP1aVM7Lr,Super 8 (Music From The Motion Picture),spotify:album:65dsgh87drrqVyFOcI4zvF,Super 8 Suite,,3GiM8pip3XF0KweCcudhTN,22,0.9620000000000001,0.16,0.122,139.47299999999998,0.0367,0.813,0.39799999999999996,-16.381,0.0452
1235,Coherence,Kristin Ohrn Dyrud,5ZYCnCCxNWcvtsWPMGPC3z,Coherence (Original Motion Picture Soundtrack),spotify:album:0xihpYFQ8tWBkl8RQgfAqw,Em's Journey,https://p.scdn.co/mp3-preview/01634a45e076761c93aa6c4f2d638e378303eb1d?cid=0e18970867524f1fba6634279dd9e5b2,7sJM6DVsahyEeOMNuSw0Lc,13,0.0142,0.34700000000000003,0.562,140.14700000000002,0.0852,0.927,0.109,-11.124,0.0362
1236,Annihilation,Geoff Barrow,53b2a4ytPlelgBJYLLocWh,Annihilation (Music from the Motion Picture),spotify:album:0zTrUccbI88qkwHvfpH9sP,The Alien,https://p.scdn.co/mp3-preview/5c18aa6c4a153d466d14be3e9825e4e5e3286aea?cid=0e18970867524f1fba6634279dd9e5b2,1FKeutbl2sFHk81ZQqR105,37,0.899,0.131,0.19899999999999998,87.805,0.0346,0.895,0.0945,-20.327,0.0522
1237,Heathers,David Newman,1dDZTSkKTjksBy9tfsf9ob,Heathers (Original Soundtrack),spotify:album:0TWvdzy4nUrSkFioVW45GT,J.D. Blows Up,,6SSSd2AlpLH5vfPGhqvzAg,16,0.7240000000000001,0.536,0.452,102.279,0.34600000000000003,0.7490000000000001,0.361,-15.74,0.027000000000000003
1238,The Descent,David Julyan,1zkJxFjrO1fE8teyro4C3I,"The Descent, Pt. 2 (Original Motion Picture Soundtrack)",spotify:album:0QLrWyo9RbkhxQ244gmOZk,"The Descent, Pt. 2",https://p.scdn.co/mp3-preview/65ea954de7fd2c976e8dac767efb56ff3d06f5a5?cid=0e18970867524f1fba6634279dd9e5b2,1NeqHp3VWjBHz8xPO0OJHU,9,0.45,0.128,0.19899999999999998,80.133,0.0307,0.937,0.111,-17.744,0.0449
1240,Fighting with My Family,Vik Sharma,3AdA06tExP7Ouh2c4sgkPG,Fighting with My Family (Original Motion Picture Score),spotify:album:2wc2VGJH4Ay3EHJ0Vipwha,Raya Chosen,https://p.scdn.co/mp3-preview/3ec2166a680574f1cbe6290bfb9d9d461d1b9ed1?cid=0e18970867524f1fba6634279dd9e5b2,73pCbCC3FUZz5B6WQYYZ4O,1,0.797,0.499,0.0639,139.858,0.0355,0.8590000000000001,0.113,-23.99,0.0328
1241,Bumblebee,Dario Marianelli,0s1ec6aPpRZ4DCj15w1EFg,Bumblebee (Motion Picture Score),spotify:album:4yiB199j5Mbl1B9VwvBhl4,Cybertron Falls,https://p.scdn.co/mp3-preview/0035d6b56a53bf3a2369ea35ae996de6f35971f7?cid=0e18970867524f1fba6634279dd9e5b2,3SkGfmrjF6zMh46pwGZb6t,18,0.0816,0.155,0.718,102.56299999999999,0.0383,0.945,0.105,-11.013,0.057
1242,Instant Family,Michael Andrews,0RkqytrwoGyXGvDiZwT6i2,Instant Family (Original Motion Picture Score),spotify:album:3GcksKXPNf3ZaRD26i7r4f,Instant Family,https://p.scdn.co/mp3-preview/8666959a82095b1c5b81ecdf9e02c80030d8f84e?cid=0e18970867524f1fba6634279dd9e5b2,5nMReGSojjxfC3OdN0IlCa,16,0.7120000000000001,0.184,0.273,60.152,0.0726,0.9690000000000001,0.09300000000000001,-13.557,0.0352
1246,Let Me In,Michael Giacchino,4kLvhMAuCloLxoP1aVM7Lr,Let Me In (Original Motion Picture Soundtrack),spotify:album:7IQ8Ag0SYRJpqsybSCEWwS,First Date Jitters,,6wK5uGrh1RNMYDZi4Z8Q0W,11,0.968,0.344,0.0188,112.554,0.0811,0.872,0.10300000000000001,-26.625,0.0373
1247,Three Identical Strangers,Paul Saunderson,6LvqXE4N4n5il7gLQLuu9g,Three Identical Strangers (Original Motion Picture Soundtrack),spotify:album:016x2hYgrRmHz2L2q9MyoU,Bubberla,https://p.scdn.co/mp3-preview/099b6287437f9ff7548f1ba614f4837641a2e1a3?cid=0e18970867524f1fba6634279dd9e5b2,7bJczdVkXexZBneHcr313f,9,0.983,0.11699999999999999,0.133,76.767,0.0346,0.9640000000000001,0.0686,-20.695999999999998,0.0401
1248,A Simple Favor,Theodore Shapiro,6N1Kaz3CvRa9VLll5ahk9T,A Simple Favor (Original Motion Picture Score),spotify:album:4mQzmr4YR8yC9xNKjid1rj,A Simple Favor,https://p.scdn.co/mp3-preview/b3760348a312c32ba2903ea6f0cf7968f73abd17?cid=0e18970867524f1fba6634279dd9e5b2,1qs9liCIiv9BFcgjS7I5Rf,21,0.44299999999999995,0.335,0.23,97.198,0.133,0.7020000000000001,0.128,-18.407,0.0331
1249,Loving Vincent,Clint Mansell,01xiB0IlXMXy3wrrotgDnU,Loving Vincent (Original Motion Picture Soundtrack),spotify:album:3eyOvQitQQFiA64gFyCR7a,Starry Starry Night,https://p.scdn.co/mp3-preview/e9e978490143ed804c180244f1e79de85e6c59fc?cid=0e18970867524f1fba6634279dd9e5b2,34R8feNZiVrW5OkIl55VCq,37,0.9309999999999999,0.276,0.282,85.85,0.161,0.0,0.11800000000000001,-13.227,0.0384
1251,Honeyland,Foltin,0rXnfWL0gCATJTjiQlH3M7,Honeyland,spotify:album:2XuQuWl91fxiOXfpAJ6owQ,Honeyland,https://p.scdn.co/mp3-preview/9026f58a1664b7a8f7cd0d896f88fd0972abcfa7?cid=0e18970867524f1fba6634279dd9e5b2,1ltItn6Wp489X59JHF7KQ7,7,0.8220000000000001,0.428,0.38799999999999996,126.721,0.0343,0.723,0.24,-16.882,0.0618
1253,Abominable,Lalo Schifrin,39iHRO9MH9To3gjW7wqaW1,Abominable,spotify:album:2le9cntJnQoF9P451pgZlc,Main Title,https://p.scdn.co/mp3-preview/695092bfe8a63a1e631fd3341d3f145d523651d7?cid=0e18970867524f1fba6634279dd9e5b2,0K3Q9QumwkoIOwFTedQGK8,1,0.779,0.33399999999999996,0.513,95.884,0.13,0.935,0.134,-15.657,0.047
1254,Hotel Mumbai,Volker Bertelmann,1nO0SRSfsukVmUASnuravA,Hotel Mumbai (Original Motion Picture Soundtrack),spotify:album:3vJKrtQlEZX8NjOqd0s5S3,Streets Reunion,,3eBHqUHQ8cdv8BIjwrEcBs,14,0.884,0.204,0.226,77.793,0.0352,0.83,0.0992,-14.290999999999999,0.0426
1255,Ninja Scroll,Kaoru Wada,4zbQfESCpBlXi1XlpnlG95,Ninja Scroll (Original Motion Picture Soundtrack),spotify:album:0KMsalPKkuHL9e51jmxWxx,"Somewhere, Faraway, Everyone Is Listening to a Ballad",https://p.scdn.co/mp3-preview/f0776cf44fed36fd4164e2543e6164629b1e0a0a?cid=0e18970867524f1fba6634279dd9e5b2,1J3qnE5YAo4q4ar5o2QbJh,8,0.596,0.47700000000000004,0.27699999999999997,151.877,0.204,0.00010400000000000001,0.0796,-15.325,0.027000000000000003
1257,Embrace of the Serpent,Nascuy Linares,4w9gwWNmNC8aIAkNVsAACk,Embrace of the Serpent (Original Motion Picture Soundtrack),spotify:album:6i2DrljcSk8dAqEqsf33V8,Acoutic River (Tema Brujula),https://p.scdn.co/mp3-preview/f80a013f47df67a1efed64240b79b64cad43d1a0?cid=0e18970867524f1fba6634279dd9e5b2,6K7u6hDbW1yB21MZT3qSPL,6,0.9520000000000001,0.47700000000000004,0.0292,95.02600000000001,0.0548,0.8190000000000001,0.10800000000000001,-26.403000000000002,0.0311
1260,Notes on a Scandal,Philip Glass,69lxxQvsfAIoQbB20bEPFC,Notes on a Scandal (Original Motion Picture Soundtrack),spotify:album:08FMYTikWTv7UBhetbZuw7,I Knew Her,,2gTc0Vgo3Lg8erahaCwVjm,26,0.902,0.166,0.187,60.42,0.092,0.893,0.114,-20.435,0.0341
1261,Star Trek VI: The Undiscovered Country,Cliff Eidelman,1PKDFW9NYJiuVuC5mOOeaa,Star Trek VI: The Undiscovered Country,spotify:album:2yMuctx2OQXziQqXO3Xbh5,Overture - Star Trek VI/Soundtrack Version,,0lTjqGi9h5orH9uCkUbdkQ,25,0.86,0.192,0.26899999999999996,132.63,0.0776,0.9009999999999999,0.121,-19.868,0.0414
1265,The Way Back,Burkhard Dallwitz,0P4GFxua61mu5nAOtqyE5X,The Way Back (Original Motion Picture Soundtrack),spotify:album:3BdhuT5zyaIFVHcgtK3x3X,Tibet,,73s36g9HMocVbbM4ri4oRC,25,0.904,0.142,0.17,95.395,0.0345,0.935,0.0988,-16.264,0.0363
1268,The Biggest Little Farm,Jeff Beal,4J71DltC2dxSTBO9kq14zS,The Biggest Little Farm (Original Motion Picture Soundtrack),spotify:album:4DX88QOuaC9kRgehzHUZVi,It’s Perfect,https://p.scdn.co/mp3-preview/699f74a504212b1af52f9887abebc0e5db43c219?cid=0e18970867524f1fba6634279dd9e5b2,1x9SQJq1GNy3IMSzoO3pYs,23,0.919,0.0732,0.209,59.056000000000004,0.0384,0.909,0.127,-16.42,0.0395
1269,Lucky,Jeremy Zuckerman,1fbkVAnlEb34awQtWEDa6W,Lucky (Original Motion Picture Soundtrack),spotify:album:6uJs6zxfVc0rqoDb6EcNNf,Lucky,https://p.scdn.co/mp3-preview/97f82138f8104a76ffc2a6f347a56609fe7be2f2?cid=0e18970867524f1fba6634279dd9e5b2,4zTvF1vlaAAYP37e95oyoX,2,0.828,0.7829999999999999,0.494,109.811,0.413,0.915,0.212,-14.032,0.0601
1270,If Beale Street Could Talk,Nicholas Britell,18oYqNtcLUHrqO7LfX7qni,If Beale Street Could Talk (Original Motion Picture Score),spotify:album:0fJDCdcog8975mFnYSCKZT,Agape,https://p.scdn.co/mp3-preview/f9c48824aa0b7bf07c980c6faf6023c78379dbfd?cid=0e18970867524f1fba6634279dd9e5b2,2IvnDjlgH8yy70Nz99UdcJ,65,0.884,0.153,0.162,68.734,0.0584,0.943,0.111,-19.61,0.0429
1274,The Sisters Brothers,Alexandre Desplat,71jzN72g8qWMCMkWC5p1Z0,The Sisters Brothers (Original Motion Picture Soundtrack),spotify:album:3g4L0iWvgqTwCSAufQXa1p,At Home with Mum,https://p.scdn.co/mp3-preview/af82392fe18eab7f3f502bc157a636176f8f4f11?cid=0e18970867524f1fba6634279dd9e5b2,4fTmnidEq9cCVLxeHwjkDv,8,0.9109999999999999,0.17600000000000002,0.0435,171.393,0.191,0.8859999999999999,0.10400000000000001,-25.914,0.0368
1276,Monos,Mica Levi,29LOCR81IrdEJjCAeCEOU3,Monos (Original Motion Picture Soundtrack),spotify:album:1p6acRNSUA1U4B5TvO333H,Monos,https://p.scdn.co/mp3-preview/059e9280ab320cadb1ad29b8d54ba5e5b320d862?cid=0e18970867524f1fba6634279dd9e5b2,3JzXblDQx4RL2TDA2RSHcO,23,0.9890000000000001,0.271,0.282,121.277,0.036000000000000004,0.9570000000000001,0.102,-20.233,0.0443
1279,Hud,Elmer Bernstein,7sXdMnZeR5MsLKToZKpR2c,Hud (1963) / The Tin Star (1957) - Original Motion Picture Soundtracks,spotify:album:7zFKV6audrYK94LUuzaYoJ,"Lonely Corrals (From the Original Film Score for 'Hud"")",https://p.scdn.co/mp3-preview/922230418d3cd7acdcee3235015443b4c072cec5?cid=0e18970867524f1fba6634279dd9e5b2,0pT1iqxl3JzJv2gfWsR4rH,6,0.992,0.409,0.0211,74.074,0.132,0.8690000000000001,0.11,-31.541999999999998,0.0629
1280,Vice,Hybrid,05lF0DUkLJqiW5o70SScyR,Vice (Original Motion Picture Soundtrack),spotify:album:3Vj2UyILuKjhwoTx9viv7J,Club Vice,https://p.scdn.co/mp3-preview/4f668ae0d7dafee4edb422346b7c05c64a21c329?cid=0e18970867524f1fba6634279dd9e5b2,7t7gvKO7ZbHTd5wWsM9XVJ,10,0.0638,0.401,0.45399999999999996,103.912,0.0374,0.9359999999999999,0.135,-15.825999999999999,0.0385
1283,Cartel Land,Jackson Greenberg,4Mqr7ZLQ6xzHLvAQ1YnwCQ,Cartel Land (Original Motion Picture Soundtrack),spotify:album:1fZDNjagOCE65YeRcnMSCD,En Las Calles (feat. Jose Cancela),https://p.scdn.co/mp3-preview/0ba924eae60e317208e0aae5561b9bd987e8e5b2?cid=0e18970867524f1fba6634279dd9e5b2,3xEeMuw0qNxYyf8DZ4o1dO,20,0.00209,0.627,0.754,172.01,0.466,0.000162,0.14400000000000002,-6.494,0.222
1287,The Next Three Days,Danny Elfman,5qBZETtyzfYnXOobDXbmcD,The Next Three Days (Original Motion Picture Soundtrack),spotify:album:5QAjyKRJ6jocVSovJ4DgYj,Mistake,https://p.scdn.co/mp3-preview/3de2820361baf768c1e10c426011249d819894fa?cid=0e18970867524f1fba6634279dd9e5b2,71A3OuPIX9RKx6kaXZyLPc,32,0.00274,0.596,0.55,125.027,0.172,0.0594,0.0945,-12.463,0.0338
1288,Megan Leavey,Mark Isham,5qlzaXu4riV8YLrL97cwyI,Megan Leavey (Original Motion Picture Soundtrack),spotify:album:4LxTRUPYoCkDzW0LBK5BNG,Goodbye,https://p.scdn.co/mp3-preview/ee315ba9c92a93c955850e09f7cf142c33cd82ea?cid=0e18970867524f1fba6634279dd9e5b2,6nU9W6c9Ew0JewOIkai3j7,4,0.823,0.319,0.0604,76.013,0.0387,0.929,0.0929,-20.89,0.0425
1295,I Can Only Imagine,Brent McCorkle,2693kF9FoDnk1tvvw8RX8A,I Can Only Imagine (Original Motion Picture Score),spotify:album:4zSkSGNXFCpMC4ToTktowd,I Was Listening,https://p.scdn.co/mp3-preview/dd03b382f57bbf017a1ed7a403daf6f652a2ee36?cid=0e18970867524f1fba6634279dd9e5b2,6ObJZwnG5fUTUrRhpv5jry,10,0.97,0.18,0.0361,71.46,0.0422,0.9740000000000001,0.0832,-29.250999999999998,0.0357
1297,Jane,Philip Glass,69lxxQvsfAIoQbB20bEPFC,Jane (Original National Geographic Motion Picture Soundtrack),spotify:album:44xzwymvbCtNwgDAxe9otW,A New Generation,https://p.scdn.co/mp3-preview/800f0b63e7692fbf46809a25c7d12e47160c5261?cid=0e18970867524f1fba6634279dd9e5b2,0DcsIiTE6l7PqI4DVA1oCe,22,0.856,0.115,0.0599,184.266,0.0358,0.932,0.114,-21.557,0.0394
1299,Hail Satan?,Brian McOmber,6SgmJflkwEjvHIpby6qbP1,Hail Satan? (Original Motion Picture Soundtrack),spotify:album:1n2Rcc47dqCXdDR5gAtSgP,Baphomet Becoming,https://p.scdn.co/mp3-preview/30832ca43cf86f528aa219433d94570a00d4ba71?cid=0e18970867524f1fba6634279dd9e5b2,3NgNO4GtSqJerj1casjUv2,2,0.705,0.252,0.201,91.978,0.17,0.0891,0.13,-6.002000000000001,0.0416
1300,Ingrid Goes West,Jonathan Sadoff,3NCw12ST2qhYBrC4NosR2X,Ingrid Goes West (Original Motion Picture Score),spotify:album:6dDbwKaV4tXqLDYohh7zRs,Dear Charlotte,https://p.scdn.co/mp3-preview/17d5c720450cdd2ccb6c300b78cb417fa21b8a53?cid=0e18970867524f1fba6634279dd9e5b2,6JbI3WBGHalnGYHRPHiyiY,12,0.8959999999999999,0.465,0.33399999999999996,70.821,0.177,0.938,0.10800000000000001,-9.729,0.0275
